adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
False,/tUVpn0woaiBLkeCkBigoRvO1iwh.jpg,"[53, 18, 80]",428495,The Nile Hilton Incident,en,The Nile Hilton Incident,"Cairo, 2011. A police officer investigates the murder of a woman in a luxurious hotel in the days leading up to the Egyptian revolution.",0.9203,/fcQOeSQV6flz28ybZCkcmCsdqkR.jpg,2017-06-19,False,False,6.6,390
False,/sPbSkNWMbgfodgRKZAz0VyS2ffd.jpg,"[18, 10749, 35]",416186,Godard Mon Amour,fr,Le Redoutable,"In 1967, during the making of “La Chinoise,” film director Jean-Luc Godard falls in love with 19-year-old actress Anne Wiazemsky and marries her.",1.5898,/JfAE5Pj1Qqv7Ij5DaUG0QoZC97.jpg,2017-06-24,False,False,6.6,370
False,/yF1eOkaYvwiORauRCPWznV9xVvi.jpg,"[28, 878, 12]",298618,The Flash,en,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",16.01,/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,2023-06-13,False,False,6.619,5051
False,/pzsd4yHmasqvdnJwmqQboosiGwV.jpg,[18],245775,Yves Saint Laurent,fr,Yves Saint Laurent,"A look at the life of French designer Yves Saint Laurent from the beginning of his career in 1958 when he met his lover and business partner, Pierre Berge.",1.2792,/vEepuUvERKdHfUyys1XYbHoERE7.jpg,2014-01-08,False,False,6.619,921
False,/tCdypgid7Meg3qpmvquUA9qqLNH.jpg,"[18, 10749, 878]",162215,How I Live Now,en,How I Live Now,"An American girl, sent to the English countryside to stay with relatives, finds love and purpose while fighting for her survival as war envelops the world around her.",2.8793,/4drLEdRSIzKZOKLsM79kBvsuq18.jpg,2013-09-10,False,False,6.619,948
False,/2e0Ditkl7h4vbsICiZt6c2GCAms.jpg,"[10749, 35]",41211,Heartbreaker,fr,L'Arnacœur,Alex and his sister run a business designed to break up relationships. They are hired by a rich man to break up the wedding of his daughter. The only problem is that they only have one week to do so.,1.3955,/sw7Sc4u2A9Y0dZ1543MoGVaQdmI.jpg,2010-03-17,False,False,6.6,1411
False,/o2UQssgsmgsNdyWFE4f45daEobm.jpg,"[35, 80, 53, 27, 18]",171540,Big Bad Wolves,he,מי מפחד מהזאב הרע,The twisted paths of three very different men brutally collide due to a chain of unspeakable murders: a grieving father who has been doomed to seek vengeance and a police detective who boldly crosses the narrow boundary between law and crime meet a religion teacher suspected of being the murderer.,0.8912,/7SEdoH6qBIYNhIV7H9cFSRe3wO1.jpg,2013-04-21,False,False,6.618,419
False,/hKXmvyBGkyIYfKPAgJdH40q1ozh.jpg,"[10751, 16, 14, 12, 35]",22586,The Swan Princess,en,The Swan Princess,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",3.9251,/f5YvIPrkJ9HCsNbgzWJJyxXVNhj.jpg,1994-11-18,False,False,6.6,1034
False,/fiRs0tMsgYoOg8EVOvzjTFghfTN.jpg,"[80, 18, 9648]",20714,12,ru,12,"A loose remake of “12 Angry Men”, “12” is set in contemporary Moscow where 12 very different men must unanimously decide the fate of a young Chechen accused of murdering his step-father, a Russian army officer. Consigned to a makeshift jury room in a school gymnasium, one by one each man takes center stage to confront, connect, and confess while the accused awaits a verdict and revisits his heartbreaking journey through war in flashbacks.",1.7577,/7bl0aH8u7oBcd4QK9Fml01IN8KU.jpg,2007-06-06,False,False,6.6,420
False,/vq4vYFV0TWCCovAFLcdZLCo4Qud.jpg,"[35, 80, 10749]",2779,The Curse of the Jade Scorpion,en,The Curse of the Jade Scorpion,"CW Briggs is a veteran insurance investigator, with many successes. Betty Ann Fitzgerald is a new employee in the company he works for, with the task of reorganizing the office. They don't like each other - or at least that's what they think. During a night out with the rest of the office employees, they go to watch Voltan, a magician who secretly hypnotizes both of them.",1.1751,/mfvWefUp09oaLLxb8KhsvUYi7mX.jpg,2001-08-24,False,False,6.618,837
False,/6WqqEjiycNvDLjbEClM1zCwIbDD.jpg,"[27, 53, 878]",1100988,28 Years Later,en,28 Years Later,"Twenty-eight years after the Rage virus outbreak, a heavily-defended island survives connected to the mainland by a single causeway. When one of the group leaves the island into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",22.3774,/n5FygjEppOvac6yEaowi26nTyw3.jpg,2025-06-18,False,False,6.617,2640
False,/n87QS93x8YiTjeOf94WRQWhXFPn.jpg,"[80, 18, 35]",177494,Veronica Mars,en,Veronica Mars,"Years after walking away from her past as a teenage private eye, Veronica Mars gets pulled back to her hometown - just in time for her high school reunion - in order to help her old flame Logan Echolls, who's embroiled in a murder mystery.",2.5149,/qWBAPJdew9MRUv8ApRPkXAM1feB.jpg,2014-03-13,False,False,6.617,1153
False,/H4mLTEtxBpjuMRNyL0MVqw1EdN.jpg,"[28, 18, 36]",44865,The Grandmaster,zh,一代宗師,"Ip Man's peaceful life in Foshan changes after Gong Yutian seeks an heir for his family in Southern China. Ip Man then meets Gong Er who challenges him for the sake of regaining her family's honor. After the Second Sino-Japanese War, Ip Man moves to Hong Kong and struggles to provide for his family. In the mean time, Gong Er chooses the path of vengeance after her father was killed by Ma San.",4.2375,/ydBVVIscL6TsX5hYztA5YpBCwJ3.jpg,2013-01-10,False,False,6.617,989
False,/avVKoXUcYF0Cum0r9jsyboCyG4M.jpg,"[12, 14, 35]",577242,Kaamelott: The First Chapter,fr,Kaamelott : Premier Volet,"Hidden in Rome, King Arthur is planning his return to oppose the army of his former friend Lancelot.",2.44,/hfq2Wgm86DeXGxcBrrpk9EShAZ8.jpg,2021-07-21,False,False,6.616,756
False,/cTEQbm8JCHm5Ro13CcE4xDt6nTy.jpg,"[35, 10749]",136403,Populaire,fr,Populaire,An insurance agent and his new secretary become locked in the grip of romance and competition as they train together for a speed-typing contest.,1.8792,/4d4a0uDl8tI4EoIjYEyU54Xpkzu.jpg,2012-11-27,False,False,6.616,599
False,/tcbmOGMRsYN7oIEbmQk7vu7G0ee.jpg,[28],9399,Lionheart,en,Lionheart,"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights.",10.0915,/h4hdR6YSe0zRg8JuTpvW9kqXXlN.jpg,1990-06-07,False,False,6.616,1172
False,/hJN3ZaueIDWFO5FfxoXdiP6Y4oH.jpg,"[18, 9648]",823766,The Wonder,en,The Wonder,"Haunted by her past, a nurse travels from England to a remote Irish village in 1862 to investigate a young girl's supposedly miraculous fast.",2.5952,/wZvZgA7IkDX78UilzqBGh0QTQvC.jpg,2022-11-02,False,False,6.615,973
False,/bFAozpBc5s0cJcolKABpa5THusM.jpg,"[18, 10749]",814757,Empire of Light,en,Empire of Light,"The duty manager of a seaside cinema, who is struggling with her mental health, forms a relationship with a new employee on the south coast of England in the 1980s.",1.984,/h84SnIQF91Gz2Fv1OpMJ3245t4i.jpg,2022-12-09,False,False,6.615,629
False,/gCTrUQMjcwUXiWUCAq4SGG6kUro.jpg,"[53, 80, 18]",109421,Side Effects,en,Side Effects,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.,3.3151,/dk10bwGyj8aRdOTl3EkgATEefh2.jpg,2013-02-07,False,False,6.615,3329
False,/xJO5o209Ok1p0uJafkk1WHtrUJH.jpg,"[18, 9648, 53]",35052,Cracks,en,Cracks,Jealousy flares after the headmistress of an elite boarding school for girls becomes obsessed with a new student.,2.2389,/pSVWV04CAWfswP6rqiKJWv0XWzE.jpg,2009-12-04,False,False,6.615,438
False,/oHVfPPSlii66NTQpOrRurivfrDW.jpg,"[18, 27]",25319,The Masque of the Red Death,en,The Masque of the Red Death,"A European prince terrorizes the local peasantry while using his castle as a refuge against the ""Red Death"" plague that stalks the land.",1.6469,/sSYceyGZrWskWDsn3MHtipJ1wFM.jpg,1964-09-16,False,False,6.615,361
False,/ywsta3d1MtV0MjQXs6uu0nnMjxi.jpg,"[27, 53]",21407,The Collector,en,The Collector,"Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps.",3.7136,/e33HSokiAxhj8ptpAr2xAU4jnd8.jpg,2009-07-09,False,False,6.615,1680
False,/qDqp7ud3bGQQ72pOFsPKLNypkKp.jpg,"[18, 36]",11515,Goya's Ghosts,en,Goya's Ghosts,"Painter Francisco Goya becomes involved with the Spanish Inquisition after his muse, Inés, is arrested by the church for heresy. Her family turns to him, hoping that his connection with fanatical Inquisitor Lorenzo, whom he is painting, can secure her release.",2.8491,/tyZhS8kA07oU5fO3ruamJkgAC0M.jpg,2006-11-08,False,False,6.615,537
False,/s72ijbHb5yUB3SpC5unhUYpAmtl.jpg,[35],10484,The ComDads,fr,Les Compères,"Unable to find her runaway son, a woman deceives two of her ex-lovers from her youth, a mild-mannered teacher and a tough journalist, that each is the real father in order to obtain their help.",1.0759,/rkFslveTXi5vIIGX0Icys8Hz8Zc.jpg,1983-11-23,False,False,6.614,436
False,/cssKLoKClpgqaaGD2z3cjXgzPSM.jpg,"[80, 18]",5121,The Sugarland Express,en,The Sugarland Express,"Married small-time crooks Lou-Jean and Clovis Poplin lose their baby to the state of Texas and resolve to do whatever it takes to get him back. Lou-Jean gets Clovis out of jail, and the two steal their son from his foster home, in addition to taking a highway patrolman hostage. As a massive dragnet starts to pursue them across Texas, the couple become unlikely folk heroes and even start to bond with the captive policeman.",2.4185,/csahjHhtJ9NzFKcxVcw7S4Pyfj.jpg,1974-03-31,False,False,6.615,466
False,/wZoEYkZa3PfpF6dXyWf642W96nU.jpg,[18],3877,Things We Lost in the Fire,en,Things We Lost in the Fire,"A recent widow invites her husband's troubled best friend to live with her and her two children. As he gradually turns his life around, he helps the family cope and confront their loss.",1.3428,/fyMziX8tPzPSguUgOpKWkKK322S.jpg,2007-09-26,False,False,6.615,397
False,/ycylamLkpWFMpt7Mn7aCjeii8nB.jpg,"[878, 53, 18]",660833,Multiverse,en,Entangled,Four brilliant university students are forced to confront themselves in terrifying ways when their Quantum Physics experiment leads to an entangled parallel existence that leaves them questioning who they are and what is real.,3.4146,/jMhWb00KXwnYbneENxImQslRzUs.jpg,2021-11-12,False,False,6.614,346
False,/nnyaQslEbd2ST1FAhuDyF4228mb.jpg,"[18, 10749]",29963,Bright Star,en,Bright Star,"In 1818, high-spirited young Fanny Brawne finds herself increasingly intrigued by the handsome but aloof poet John Keats, who lives next door to her family friends the Dilkes. After reading a book of his poetry, she finds herself even more drawn to the taciturn Keats. Although he agrees to teach her about poetry, Keats cannot act on his reciprocated feelings for Fanny, since as a struggling poet he has no money to support a wife.",1.7117,/fHea3yuHjpxSQc9X8LDSMobunz4.jpg,2009-09-18,False,False,6.614,487
False,/tw0YQznBe0WdQrQDzQpshq0LOP1.jpg,"[12, 878, 28]",11884,The Last Starfighter,en,The Last Starfighter,"Video game expert Alex Rogan finds himself transported to another planet after conquering the video game The Last Starfighter, only to find out it was just a test. He was recruited to join the team of best Starfighters to defend their world from the attack.",2.2103,/A7oAHTjtYnIEQjJs62IONRufooq.jpg,1984-07-13,False,False,6.614,772
False,/3M4JB5PtzOqXBEfHOGh4H90nDPY.jpg,"[28, 18, 53]",19277,In Hell,en,In Hell,A man must survive a prison where hardened criminals battle to the death for the warden's entertainment.,3.9214,/vE2fYcP07fbIHoouATNErRQuNrw.jpg,2003-11-24,False,False,6.613,618
False,/8she0UIhlxoUnzWhO5AZpPlL0uf.jpg,"[80, 18, 10749]",12150,Sea of Love,en,Sea of Love,"Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects.",3.7395,/vJ88WmJ12eAK9CRb3cggn9CJthH.jpg,1989-09-15,False,False,6.613,691
False,/1N49uYhsKr93kfYJFgjSEvWpiRf.jpg,"[80, 35, 10749]",11300,Something Wild,en,Something Wild,"A free-spirited woman ""kidnaps"" a yuppie for a weekend of adventure. But the fun quickly takes a dangerous turn when her ex-con husband shows up.",2.3627,/344lhBozqFWKxBb4fp6azYQMLEy.jpg,1986-11-07,False,False,6.613,402
False,/sEqSMNIkxizIHW8kWKoikVYWeXF.jpg,"[35, 18]",396810,The Last Word,en,The Last Word,"A retired businesswoman – who tries to control everything around her – decides to write her own obituary. A young journalist takes up the task of finding out the truth, and the result is a life-altering friendship.",1.9678,/zvwBd0nsW5OqTs4ndEJLQY62leF.jpg,2017-03-03,False,False,6.6,375
False,/iUpEDBcoYzND2MhIWr10C93ikFV.jpg,"[35, 18, 10402, 10749]",10875,The Fabulous Baker Boys,en,The Fabulous Baker Boys,"The lives of two struggling musicians, who happen to be brothers, inevitably change when they team up with a beautiful, up-and-coming singer.",1.623,/1nS8AxnoYE2Y1ANMpVKZnm8iLxP.jpg,1989-10-13,False,False,6.612,367
False,/eBQc24VRzNXz3gFMrvdSvwd6Ire.jpg,"[10749, 35, 18]",3573,Emma,en,Emma,"Emma Woodhouse is a congenial young lady who delights in meddling in other people’s affairs. She is perpetually trying to unite men and women who are utterly wrong for each other. Despite her interest in romance, Emma is clueless about her own feelings, and her relationship with gentle Mr. Knightley.",2.4645,/fM5goQ6c3uq3hzNJj3ZAFfTFkX9.jpg,1996-08-02,False,False,6.612,675
False,/u4d4vymNPo1UuJ6ihtyy9OQgco2.jpg,"[28, 80, 53]",944,Lethal Weapon 4,en,Lethal Weapon 4,"With personal crises and age weighing in on them, LAPD officers Riggs and Murtaugh must contend with a deadly Chinese crime lord trying to get his brother out of prison.",11.8271,/1EYNRhKXcMPF2zOPS1nWXoC844w.jpg,1998-07-10,False,False,6.612,2974
False,/t97xZTGkK1bBzIhjxoRdGnF9tcl.jpg,"[10749, 35, 10751]",11899,The Muppets Take Manhattan,en,The Muppets Take Manhattan,"When the Muppets graduate from Danhurst College, they take their song-filled senior revue to New York City, only to learn that it isn't easy to find a producer who's willing to back a show starring a frog and a pig. Of course, Kermit the Frog and Miss Piggy won't take no for an answer, launching a search for someone to take them to Broadway.",1.6035,/fuiYshVGNNtNTt3alLIXBTGhAft.jpg,1984-06-27,False,False,6.611,420
False,/14UFWFJsGeInCbhTiehRLTff4Yx.jpg,"[53, 28]",1233069,Exterritorial,de,Exterritorial,"When her son vanishes inside a US consulate, ex-special forces soldier Sara does everything in her power to find him — and uncovers a dark conspiracy.",4.3003,/micQGmD3K7Ni0wzyaSgBKGxrFWn.jpg,2025-04-29,False,False,6.61,654
False,/tOqIwliWMovSIZ9DyvHcHI7p2im.jpg,"[28, 12, 18]",558449,Gladiator II,en,Gladiator II,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",13.4377,/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg,2024-11-13,False,False,6.61,4506
False,/o8u0NyEigCEaZHBdCYTRfXR8U4i.jpg,[27],396422,Annabelle: Creation,en,Annabelle: Creation,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",8.3541,/tb86j8jVCVsdZnzf8I6cIi65IeM.jpg,2017-08-03,False,False,6.61,6014
